log_time,Model, confidence, detected bounding box width, detected bounding box height, img xcenter, img ycenter, model output xcenter,  model output ycenter, height (distance to floor), is_flying
2022-08-02 12:22:50.717372,YOLOObjectDetector,0.6805761456489563,796.0894775390625,710.2791748046875,480.0,360.0,500.78558349609375,360.572265625,0,False
2022-08-02 12:22:50.717372,DepthPerception,253386104,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:22:50.717372,AzureObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:22:58.692639,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:22:58.692639,YOLOObjectDetector,0.4519064724445343,722.0416870117188,716.8536987304688,480.0,360.0,495.4676208496094,359.6435241699219,0,False
2022-08-02 12:22:58.692639,DepthPerception,252440688,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:22:58.692639,AzureObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:23:07.621111,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:23:07.621111,YOLOObjectDetector,0.5938159227371216,716.54052734375,718.8353271484375,480.0,360.0,492.17462158203125,360.58233642578125,0,False
2022-08-02 12:23:07.621111,DepthPerception,252691903,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:23:07.621111,AzureObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:30:13.522076,YOLOFaceDetector,0.9218919277191162,300,350,480.0,360.0,247.5,3.0,0,False
2022-08-02 12:30:13.522076,YOLOObjectDetector,0.5014961361885071,838.181884765625,714.6393432617188,480.0,360.0,540.840576171875,357.3196716308594,0,False
2022-08-02 12:30:13.522076,DepthPerception,231225993,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:30:13.522076,AzureObjectDetector,0.62,793,696,480.0,360.0,77.0,12.0,0,False
2022-08-02 12:30:23.560273,YOLOFaceDetector,0.8406106233596802,235,310,480.0,360.0,245.5,-1.5,0,False
2022-08-02 12:30:23.560273,YOLOObjectDetector,0.5925313830375671,859.7677612304688,705.1997680664062,480.0,360.0,514.9830322265625,354.4067687988281,0,False
2022-08-02 12:30:23.560273,DepthPerception,201938820,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:30:23.560273,AzureObjectDetector,0.666,803,687,480.0,360.0,74.0,15.5,0,False
2022-08-02 12:30:32.183177,YOLOFaceDetector,0.9919469356536865,143,204,480.0,360.0,246.5,131.5,0,False
2022-08-02 12:30:32.183177,YOLOObjectDetector,0.7336372137069702,489.6563415527344,487.51092529296875,480.0,360.0,517.1929931640625,468.0278625488281,0,False
2022-08-02 12:30:32.183177,DepthPerception,216755462,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:30:32.183177,AzureObjectDetector,0.939,477,497,480.0,360.0,146.5,111.5,0,False
2022-08-02 12:30:40.260530,YOLOFaceDetector,0.9852060675621033,124,153,480.0,360.0,309.0,8.0,0,False
2022-08-02 12:30:40.260530,YOLOObjectDetector,0.9273409247398376,401.81353759765625,720.0,480.0,360.0,759.09326171875,360.0,0,False
2022-08-02 12:30:40.260530,DepthPerception,248763902,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:30:40.260530,AzureObjectDetector,0.887,421,707,480.0,360.0,268.5,0.0,0,False
2022-08-02 12:30:48.517674,YOLOFaceDetector,0.9295118451118469,127,168,480.0,360.0,289.5,15.5,0,False
2022-08-02 12:30:48.517674,YOLOObjectDetector,0.9171056151390076,338.9559631347656,692.0023803710938,480.0,360.0,611.8001098632812,363.9071350097656,0,False
2022-08-02 12:30:48.517674,DepthPerception,243847925,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:30:48.517674,AzureObjectDetector,0.92,354,677,480.0,360.0,218.0,19.0,0,False
2022-08-02 12:30:56.683799,YOLOFaceDetector,0.8617913126945496,99,116,480.0,360.0,268.5,75.0,0,False
2022-08-02 12:30:56.683799,YOLOObjectDetector,0.9350306987762451,286.6976623535156,578.13720703125,480.0,360.0,635.672119140625,424.1102294921875,0,False
2022-08-02 12:30:56.683799,DepthPerception,261964871,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:30:56.683799,AzureObjectDetector,0.928,294,587,480.0,360.0,243.5,61.5,0,False
2022-08-02 12:31:04.487422,YOLOFaceDetector,0.9301452040672302,113,146,480.0,360.0,319.0,49.0,0,False
2022-08-02 12:31:04.487422,YOLOObjectDetector,0.9149834513664246,331.74285888671875,640.4599609375,480.0,360.0,711.0562744140625,392.8797607421875,0,False
2022-08-02 12:31:04.487422,DepthPerception,256485670,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:31:04.487422,AzureObjectDetector,0.912,353,643,480.0,360.0,271.5,38.5,0,False
2022-08-02 12:31:13.054601,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:31:13.054601,YOLOObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:31:13.054601,DepthPerception,266721431,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:31:13.054601,AzureObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:31:20.977450,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:31:20.977450,YOLOObjectDetector,0.5227612257003784,898.9246826171875,715.400390625,480.0,360.0,449.91107177734375,362.2998046875,0,False
2022-08-02 12:31:20.977450,DepthPerception,188265055,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:31:20.977450,AzureObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:31:28.753303,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:31:28.753303,YOLOObjectDetector,0.3612678349018097,856.6185302734375,703.3670043945312,480.0,360.0,448.93109130859375,363.1393737792969,0,False
2022-08-02 12:31:28.753303,DepthPerception,240394470,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:31:28.753303,AzureObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:31:36.791966,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:31:36.791966,YOLOObjectDetector,0.7779211401939392,338.2341613769531,710.2730102539062,480.0,360.0,506.929931640625,355.1365051269531,0,False
2022-08-02 12:31:36.791966,DepthPerception,223363462,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:31:36.791966,AzureObjectDetector,0.678,394,668,480.0,360.0,168.0,7.5,0,False
2022-08-02 12:31:44.475299,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:31:44.475299,YOLOObjectDetector,0.8096530437469482,545.2083740234375,720.0,480.0,360.0,602.8178100585938,360.0,0,False
2022-08-02 12:31:44.475299,DepthPerception,214329204,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:31:44.475299,AzureObjectDetector,0.815,528,680,480.0,360.0,175.5,5.0,0,False
2022-08-02 12:31:52.190298,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:31:52.190298,YOLOObjectDetector,0.8632609844207764,534.0186767578125,720.0,480.0,360.0,611.1932983398438,360.0,0,False
2022-08-02 12:31:52.190298,DepthPerception,213337577,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:31:52.190298,AzureObjectDetector,0.825,497,682,480.0,360.0,183.0,4.5,0,False
2022-08-02 12:32:00.219891,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:32:00.219891,YOLOObjectDetector,0.8788620829582214,217.43499755859375,485.47369384765625,480.0,360.0,496.8285217285156,242.73684692382812,0,False
2022-08-02 12:32:00.219891,DepthPerception,182395423,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:32:00.219891,AzureObjectDetector,0.89,231,455,480.0,360.0,188.5,8.0,0,False
2022-08-02 12:32:20.110255,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:32:20.110255,YOLOObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:32:20.110255,DepthPerception,177555810,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:32:20.110255,AzureObjectDetector,0.75,216,269,480.0,360.0,165.0,59.5,0,False
2022-08-02 12:32:29.619023,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:32:29.619023,YOLOObjectDetector,0.7728423476219177,214.63504028320312,343.7037353515625,480.0,360.0,472.41619873046875,300.5146484375,0,False
2022-08-02 12:32:29.619023,DepthPerception,181753061,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:32:29.619023,AzureObjectDetector,0.788,229,341,480.0,360.0,171.0,72.0,0,False
2022-08-02 12:32:37.906768,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:32:37.906768,YOLOObjectDetector,0.6527201533317566,219.81289672851562,365.1578369140625,480.0,360.0,461.0870361328125,299.879638671875,0,False
2022-08-02 12:32:37.906768,DepthPerception,180807883,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:32:37.906768,AzureObjectDetector,0.82,236,352,480.0,360.0,168.0,69.0,0,False
2022-08-02 12:32:46.802925,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:32:46.802925,YOLOObjectDetector,0.6527201533317566,219.81289672851562,365.1578369140625,480.0,360.0,461.0870361328125,299.879638671875,0,False
2022-08-02 12:32:46.802925,DepthPerception,180807883,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:32:46.802925,AzureObjectDetector,0.82,236,352,480.0,360.0,168.0,69.0,0,False
2022-08-02 12:32:55.932401,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:32:55.932401,YOLOObjectDetector,0.6527201533317566,219.81289672851562,365.1578369140625,480.0,360.0,461.0870361328125,299.879638671875,0,False
2022-08-02 12:32:55.932401,DepthPerception,180807883,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:32:55.932401,AzureObjectDetector,0.82,236,352,480.0,360.0,168.0,69.0,0,False
2022-08-02 12:33:03.082383,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:33:03.082383,YOLOObjectDetector,0.6527201533317566,219.81289672851562,365.1578369140625,480.0,360.0,461.0870361328125,299.879638671875,0,False
2022-08-02 12:33:03.082383,DepthPerception,180807883,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:33:03.082383,AzureObjectDetector,0.82,236,352,480.0,360.0,168.0,69.0,0,False
2022-08-02 12:35:45.593615,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:35:45.593615,YOLOObjectDetector,0.5358587503433228,447.231689453125,720.0,480.0,360.0,735.5822143554688,360.0,0,False
2022-08-02 12:35:45.593615,DepthPerception,280578236,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:35:45.593615,AzureObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:35:54.557528,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:35:54.557528,YOLOObjectDetector,0.8823590278625488,423.4445495605469,424.2300109863281,480.0,360.0,606.2737426757812,212.98072814941406,0,False
2022-08-02 12:35:54.557528,DepthPerception,246166022,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:35:54.557528,AzureObjectDetector,0.902,408,423,480.0,360.0,194.5,0.0,0,False
2022-08-02 12:36:02.688593,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:36:02.688593,YOLOObjectDetector,0.703942060470581,440.5176696777344,389.56512451171875,480.0,360.0,569.6651611328125,197.20248413085938,0,False
2022-08-02 12:36:02.688593,DepthPerception,256485887,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:36:02.688593,AzureObjectDetector,0.917,440,397,480.0,360.0,181.5,4.0,0,False
2022-08-02 12:36:11.210108,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:36:11.210108,YOLOObjectDetector,0.7573875188827515,439.3243713378906,384.2532958984375,480.0,360.0,567.74267578125,193.9906005859375,0,False
2022-08-02 12:36:11.210108,DepthPerception,249911904,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:36:11.210108,AzureObjectDetector,0.907,438,389,480.0,360.0,173.5,3.5,0,False
2022-08-02 12:36:19.040846,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:36:19.040846,YOLOObjectDetector,0.5839208364486694,442.2437744140625,392.3690185546875,480.0,360.0,570.8499145507812,196.79299926757812,0,False
2022-08-02 12:36:19.040846,DepthPerception,251761483,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:36:19.040846,AzureObjectDetector,0.928,427,389,480.0,360.0,176.5,1.5,0,False
2022-08-02 12:36:27.255539,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:36:27.255539,YOLOObjectDetector,0.6431549191474915,445.8240966796875,394.9408874511719,480.0,360.0,571.354248046875,197.93592834472656,0,False
2022-08-02 12:36:27.255539,DepthPerception,252767127,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:36:27.255539,AzureObjectDetector,0.924,432,391,480.0,360.0,175.0,1.5,0,False
2022-08-02 12:36:35.981808,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:36:35.981808,YOLOObjectDetector,0.8700624108314514,517.136474609375,386.9328918457031,480.0,360.0,517.4139404296875,524.03515625,0,False
2022-08-02 12:36:35.981808,DepthPerception,228420172,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:36:35.981808,AzureObjectDetector,0.886,470,403,480.0,360.0,146.5,158.0,0,False
2022-08-02 12:36:44.007441,YOLOFaceDetector,0.9834905862808228,139,202,480.0,360.0,231.5,179.5,0,False
2022-08-02 12:36:44.007441,YOLOObjectDetector,0.9083595871925354,490.8663635253906,391.6561584472656,480.0,360.0,539.822021484375,521.7506103515625,0,False
2022-08-02 12:36:44.007441,DepthPerception,206067271,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:36:44.007441,AzureObjectDetector,0.934,495,402,480.0,360.0,147.0,156.5,0,False
2022-08-02 12:36:52.337908,YOLOFaceDetector,0.9530712366104126,136,188,480.0,360.0,227.5,176.0,0,False
2022-08-02 12:36:52.337908,YOLOObjectDetector,0.8870896697044373,521.9693603515625,409.4375305175781,480.0,360.0,526.2291870117188,514.3782348632812,0,False
2022-08-02 12:36:52.337908,DepthPerception,215593707,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:36:52.337908,AzureObjectDetector,0.938,507,408,480.0,360.0,135.5,150.5,0,False
2022-08-02 12:37:00.511395,YOLOFaceDetector,0.8094157576560974,144,195,480.0,360.0,224.0,161.5,0,False
2022-08-02 12:37:00.511395,YOLOObjectDetector,0.8872545957565308,529.1253051757812,425.96435546875,480.0,360.0,516.7241821289062,507.017822265625,0,False
2022-08-02 12:37:00.511395,DepthPerception,209632568,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:37:00.511395,AzureObjectDetector,0.938,509,429,480.0,360.0,135.0,143.5,0,False
2022-08-02 12:37:09.418246,YOLOFaceDetector,0.7237499952316284,195,270,480.0,360.0,221.5,74.5,0,False
2022-08-02 12:37:09.418246,YOLOObjectDetector,0.7068490982055664,703.2220458984375,619.8135375976562,480.0,360.0,458.384765625,410.0932312011719,0,False
2022-08-02 12:37:09.418246,DepthPerception,251672622,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:37:09.418246,AzureObjectDetector,0.93,637,590,480.0,360.0,78.5,58.0,0,False
2022-08-02 12:37:18.686633,YOLOFaceDetector,0.9549165368080139,178,240,480.0,360.0,186.0,124.5,0,False
2022-08-02 12:37:18.686633,YOLOObjectDetector,0.8992167711257935,654.9208984375,504.466552734375,480.0,360.0,453.6131591796875,462.99786376953125,0,False
2022-08-02 12:37:18.686633,DepthPerception,202860610,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:37:18.686633,AzureObjectDetector,0.899,613,509,480.0,360.0,63.0,102.0,0,False
2022-08-02 12:37:27.773280,YOLOFaceDetector,0.8118284940719604,176,260,480.0,360.0,186.5,110.5,0,False
2022-08-02 12:37:27.773280,YOLOObjectDetector,0.9102106690406799,645.62109375,515.087890625,480.0,360.0,444.34844970703125,460.5120849609375,0,False
2022-08-02 12:37:27.773280,DepthPerception,190996824,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:37:27.773280,AzureObjectDetector,0.9,613,505,480.0,360.0,62.0,102.0,0,False
2022-08-02 12:37:35.623667,YOLOFaceDetector,0.879748523235321,174,242,480.0,360.0,186.5,116.0,0,False
2022-08-02 12:37:35.623667,YOLOObjectDetector,0.9174469113349915,645.4943237304688,518.875,480.0,360.0,452.0039978027344,457.8118896484375,0,False
2022-08-02 12:37:35.623667,DepthPerception,188084658,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:37:35.623667,AzureObjectDetector,0.887,626,514,480.0,360.0,72.5,100.0,0,False
2022-08-02 12:37:43.472432,YOLOFaceDetector,0.8906937837600708,171,237,480.0,360.0,186.5,116.5,0,False
2022-08-02 12:37:43.472432,YOLOObjectDetector,0.9256598353385925,639.6734619140625,519.79296875,480.0,360.0,448.30169677734375,459.2264404296875,0,False
2022-08-02 12:37:43.472432,DepthPerception,179113800,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:37:43.472432,AzureObjectDetector,0.897,622,519,480.0,360.0,72.5,97.0,0,False
2022-08-02 12:37:51.738598,YOLOFaceDetector,0.8906937837600708,171,237,480.0,360.0,186.5,116.5,0,False
2022-08-02 12:37:51.738598,YOLOObjectDetector,0.9256598353385925,639.6734619140625,519.79296875,480.0,360.0,448.30169677734375,459.2264404296875,0,False
2022-08-02 12:37:51.738598,DepthPerception,179113800,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:37:51.738598,AzureObjectDetector,0.897,622,519,480.0,360.0,72.5,97.0,0,False
2022-08-02 12:37:59.144725,YOLOFaceDetector,0.8906937837600708,171,237,480.0,360.0,186.5,116.5,0,False
2022-08-02 12:37:59.144725,YOLOObjectDetector,0.9256598353385925,639.6734619140625,519.79296875,480.0,360.0,448.30169677734375,459.2264404296875,0,False
2022-08-02 12:37:59.144725,DepthPerception,179113800,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:37:59.144725,AzureObjectDetector,0.897,622,519,480.0,360.0,72.5,97.0,0,False
2022-08-02 12:38:06.038983,YOLOFaceDetector,0.8906937837600708,171,237,480.0,360.0,186.5,116.5,0,False
2022-08-02 12:38:06.038983,YOLOObjectDetector,0.9256598353385925,639.6734619140625,519.79296875,480.0,360.0,448.30169677734375,459.2264404296875,0,False
2022-08-02 12:38:06.038983,DepthPerception,179113800,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:38:06.038983,AzureObjectDetector,0.897,622,519,480.0,360.0,72.5,97.0,0,False
2022-08-02 12:41:23.966062,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:41:23.966062,YOLOObjectDetector,0.5313143730163574,294.1605529785156,205.48361206054688,480.0,360.0,560.3045043945312,102.74180603027344,0,False
2022-08-02 12:41:23.966062,DepthPerception,274007036,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:41:23.966062,AzureObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:41:31.920096,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 12:41:31.920096,YOLOObjectDetector,0.4839940369129181,308.9236145019531,207.40802001953125,480.0,360.0,564.3057861328125,103.70401000976562,0,False
2022-08-02 12:41:31.920096,DepthPerception,263209961,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:41:31.920096,AzureObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:41:46.266550,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,30,True
2022-08-02 12:41:46.266550,YOLOObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,30,True
2022-08-02 12:41:46.266550,DepthPerception,281738786,nan,nan,480.0,360.0,nan,nan,30,True
2022-08-02 12:41:46.266550,AzureObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,30,True
2022-08-02 12:41:53.065004,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:41:53.065004,YOLOObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:41:53.065004,DepthPerception,278110817,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:41:53.065004,AzureObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:41:59.836924,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:41:59.836924,YOLOObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:41:59.836924,DepthPerception,182036570,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:41:59.836924,AzureObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:42:06.829833,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:42:06.829833,YOLOObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:42:06.829833,DepthPerception,211751047,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:42:06.829833,AzureObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:42:13.611874,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:42:13.611874,YOLOObjectDetector,0.5574749112129211,127.00904846191406,202.06898498535156,480.0,360.0,202.96383666992188,101.3286361694336,0,True
2022-08-02 12:42:13.611874,DepthPerception,218155176,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:42:13.611874,AzureObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:42:28.300161,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,80,True
2022-08-02 12:42:28.300161,YOLOObjectDetector,0.6043835282325745,695.8973388671875,719.4881591796875,480.0,360.0,358.38201904296875,360.25592041015625,80,True
2022-08-02 12:42:28.300161,DepthPerception,261405077,nan,nan,480.0,360.0,nan,nan,80,True
2022-08-02 12:42:28.300161,AzureObjectDetector,0.682,618,700,480.0,360.0,16.5,10.0,80,True
2022-08-02 12:42:35.476912,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,-100,True
2022-08-02 12:42:35.476912,YOLOObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,-100,True
2022-08-02 12:42:35.476912,DepthPerception,231993475,nan,nan,480.0,360.0,nan,nan,-100,True
2022-08-02 12:42:35.476912,AzureObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,-100,True
2022-08-02 12:42:42.433505,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:42:42.433505,YOLOObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:42:42.433505,DepthPerception,238382424,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:42:42.433505,AzureObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:42:49.425925,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:42:49.425925,YOLOObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:42:49.425925,DepthPerception,206098471,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:42:49.425925,AzureObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:42:56.529173,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:42:56.529173,YOLOObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:42:56.529173,DepthPerception,242220337,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:42:56.529173,AzureObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:43:03.386349,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:43:03.386349,YOLOObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:43:03.386349,DepthPerception,210065886,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 12:43:03.386349,AzureObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
